osebuildingid,datayear,buildingtype,primarypropertytype,propertyname,address,city,state,zipcode,taxparcelidentificationnumber,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuildings,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,energystarscore,siteeuiwnkbtu_sf,sourceeuikbtu_sf,sourceeuiwnkbtu_sf,siteenergyusekbtu,siteenergyusewnkbtu,steamusekbtu,electricitykwh,electricitykbtu,naturalgastherms,naturalgaskbtu,defaultdata,compliancestatus,totalghgemissions,ghgemissionsintensity,building_age,gfa_per_floor,parking_ratio,is_multipurpose,energystarscore_is_missing,building_age_category,floor_density,primary_usage_dominance,remaining_usage_dominance,usage_balance_index,eui_ratio,energy_efficiency_score,is_high_performer,energy_vulnerability_index,elec_ratio,gas_ratio,steam_ratio,carbon_intensity_of_mix,fossil_fuel_dependency,avg_building_size,geo_cluster,is_downtown,is_central_district,dist_to_center,building_macro_category,size_category,is_specialized,age_size_interaction,usage_size_interaction,perf_age_interaction,log_gfa_total,log_gfa_building,age_squared,energy_score_squared,score_per_sqft,construction_era,is_pre_1980,regulatory_gap,decade_built,size_vs_neighborhood,age_vs_neighborhood,density_vs_type,neighborhood_avg_score,score_vs_neighborhood,data_confidence_index,is_compliant,admin_risk_flag,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,cat_Education,cat_Healthcare,cat_Hospitality,cat_Other,cat_Public_Assembly,cat_Residential,cat_Storage,is_public_building,star_score_percentile,renovation_potential_index,surface_exposure_index,structural_complexity_score
15,2016,NonResidential,Hotel,Hotel Monaco Seattle,1101 4th Avenue,Seattle,WA,98101.0,0942000145,7,DOWNTOWN,47.60695,-122.33414,1969,1.0,11,153163,19279,133884,Hotel,Hotel,133884.0,30.0,124.3000031,228.1999969,233.0,16016644.0,16646930.0,5237165.5,1813489.875,6187627.0,45918.5,4591850.0,False,Compliant,691.26,4.51,47,13923.90909090909,0.12587243655452035,1,0,Modern,12.171272727272727,0.8741275634454797,0.1258724365545203,0.779942867459303,0.5241016657524766,0.3,0,1.4583333333333333,0.386324813113159,0.2866923932379342,0.32698269999632884,0.03924246028069301,0.6136750932342631,133.884,1,1,1,0.020332931416790163,Hospitality,Large,0,7.198661,1.53163,0,11.9392645217297,11.804736501505687,0.22089999999999999,0.09,2.5127175920593263,Mid_Century,1,47,1960,1.7229749872039328,-7.5,1.070001998001998,68.54356060606061,0.43767787571495675,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.10029940119760479,32.9,12763.583333333334,5.611454325212959
16,2016,NonResidential,Hotel,5679-W Seattle,1112 Fourth Avenue,Seattle,WA,98101.0,0942000165,7,DOWNTOWN,47.60713,-122.33323,1998,1.0,25,333176,61161,272015,Hotel,Hotel,336640.0,36.0,80.40000153,199.0,199.3999939,26941110.0,27070114.0,5999360.5,5299838.5,18083049.0,28586.99805,2858700.0,False,Compliant,740.97,2.22,18,13327.04,0.18356964487237976,1,0,New,10.880600000000001,1.0,0.0,1.0210100060450134,0.4020100502512563,0.36,0,3.3684210526315788,0.6712065315794338,0.10610921376290731,0.22268423609866111,0.02322530445107867,0.32879344986156844,272.015,1,1,1,0.02090458801316167,Hospitality,Large,1,5.997168,3.33176,0,12.716429159281265,12.51361616707751,0.0324,0.1296,2.8309834112294716,Early_Code,0,18,1990,3.7479934079161255,-36.5,0.9565362637362639,68.54356060606061,0.5252134508579481,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.12254063301967494,11.52,12814.461538461539,2.2889572486706276
17,2016,NonResidential,Hotel,Executive Pacific Plaza,400 Spring Street,Seattle,WA,98104.0,0942000210,7,DOWNTOWN,47.60699,-122.33346,1928,1.0,9,65009,0,65009,Hotel,Hotel,65009.0,48.0,97.80000305,153.6000061,149.8000031,6596057.5,6358719.5,1656352.5,393610.6875,1343000.0,35967.05078,3596705.0,False,Compliant,328.23,5.05,88,7223.222222222223,0.0,1,0,Old,7.223222222222223,1.0,0.0,1.0,0.6608072654236697,0.48,0,0.5842696629213483,0.2036064725027033,0.5452810258248961,0.2511125016724005,0.04708858890329565,0.7963935274972966,65.009,1,1,1,0.02081887845201606,Hospitality,Medium,1,5.720792,0.65009,0,11.082296383198514,11.082296383198514,0.7744,0.2304,4.331232295210146,Historic,1,88,1920,0.7313050863664231,33.5,0.635008547008547,68.54356060606061,0.7002846011439308,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.16595380667236956,45.76,6500.9,9.752420817214693
18,2016,NonResidential,Hotel,Crowne Plaza Hotel Seattle,1113 6th Ave,Seattle,WA,98101.0,0942000235,7,DOWNTOWN,47.60809,-122.33212,1980,1.0,33,315952,57600,258352,"Hotel, Parking",Hotel,295511.0,58.0,76.19999695,179.8999939,180.6999969,22325364.0,22524948.0,4337738.5,4075083.0,13904183.0,40834.39844,4083440.0,False,Compliant,648.62,2.05,36,9574.30303030303,0.18230617308958322,2,0,Modern,7.828848484848485,0.9353034638172887,0.06469653618271132,0.8789782112226592,0.4196776128962392,0.58,0,1.135135135135135,0.6227975946999117,0.18290586437918774,0.19429642894064347,0.02516315362204173,0.37720229331983124,258.352,1,1,1,0.021193406993684057,Hospitality,Large,1,11.374272,6.31904,0,12.66334874732981,12.462082145801965,0.1296,0.3364,4.5801470967329925,Early_Code,0,36,1980,3.554235638875296,-18.5,0.6882504162504163,68.54356060606061,0.8461772263822497,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.2375962360992301,15.12,9292.70588235294,9.117611098077463
19,2016,NonResidential,Hotel,Hotel Vintage Seattle,1100 5th Avenue,Seattle,WA,98101.0,0942000265,7,DOWNTOWN,47.60755,-122.33244,1922,1.0,11,92190,25200,66990,"Hotel, Parking",Hotel,67390.0,35.0,165.8999939,297.3999939,303.8999939,10750010.0,11179203.0,4870847.5,1123203.125,3832369.0,20467.93359,2046793.0,False,Compliant,511.39,5.55,94,8380.90909090909,0.2733485193621868,2,0,Old,6.09,0.7309903460245146,0.2690096539754854,0.60671307991305,0.5363147386399458,0.35,0,0.6842105263157895,0.3564991102333858,0.19039917172170073,0.4531016715333288,0.042877770439283314,0.6435008432550295,66.99,1,1,1,0.02125940027375442,Hospitality,Medium,0,8.66586,1.8438,0,11.431617790897278,11.112313560992032,0.8835999999999999,0.12249999999999998,3.061683887635717,Historic,1,94,1920,1.0370720348278015,39.5,0.5353846153846153,68.54356060606061,0.5106241883341162,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.12040205303678357,61.099999999999994,7682.5,21.49144144688688
21,2016,Nonresidential COS,Other,The Seattle Public Library - Central Library,1000 Fourth Avenue,Seattle,WA,98154.0,0942000275,7,DOWNTOWN,47.60649,-122.33297,2004,1.0,11,412000,57000,355000,"Data Center, Library, Parking",Library,364913.0,72.0,51.09999847,155.6000061,156.0,18588860.0,18706912.0,737559.5,5231916.0,17851297.0,0.0,0.0,False,Compliant,181.38,0.44,12,37454.545454545456,0.1383495145631068,3,1,New,32.27272727272727,0.8857111650485436,0.11428883495145636,0.7975462056862097,0.3264781314169884,0.72,0,2.1538461538461537,0.9603223113197904,0.0,0.0396775003953981,0.005658391961637239,0.0396775003953981,355.0,1,1,1,0.021516249673208702,Other,Large,0,4.944,12.36,0,12.928781055513184,12.779875885354993,0.0144,0.5184,5.568970476864657,Modern,0,12,2000,4.634707434093223,-42.5,1.5379683221848681,68.54356060606061,1.0504269017158963,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.459153122326775,3.36,34333.333333333336,4.654361179984746
22,2016,NonResidential,Other,Downtown Seattle YMCA,909 4th Avenue,Seattle,WA,98104.0,0942000350,7,DOWNTOWN,47.60546,-122.33279,1930,1.0,6,103911,0,103911,"Fitness Center/Health Club/Gym, Office, Swimming Pool",Fitness Center/Health Club/Gym,90000.0,72.0,78.40000153,157.3999939,159.6000061,9956396.0,10192124.0,4592347.5,1305354.125,4453868.0,9101.799805,910180.0,False,Compliant,433.86,4.18,86,17318.5,0.0,3,1,Old,17.3185,0.8661258192106707,0.13387418078932933,0.7680962309853694,0.4866582048196636,0.72,0,0.3218390804597701,0.44733736986757056,0.09141661299932224,0.4612459669141324,0.03847431028255606,0.5526625799134546,103.911,1,1,1,0.022333421144102895,Other,Medium,0,8.936346,3.11733,0,11.55129966608712,11.55129966608712,0.7395999999999999,0.5184,6.233064856881964,Historic,1,86,1930,1.1689249616117983,31.5,0.8253192908882958,68.54356060606061,1.0504269017158963,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.459153122326775,24.08,14844.42857142857,29.802353138504767
23,2016,NonResidential,Hotel,Renaissance Seattle Hotel,515 Madison Street,Seattle,WA,98104.0,0942000430,7,DOWNTOWN,47.60681,-122.33078,1983,1.0,28,416281,85000,331281,"Hotel, Parking",Hotel,348329.0,31.0,98.59999847,228.5,232.8000031,33556756.0,34351920.0,0.0,6220773.0,21225277.0,123314.75,12331475.0,False,Compliant,802.89,1.93,33,14867.17857142857,0.20418899733593415,2,0,Modern,11.831464285714286,0.8367641088591601,0.16323589114083992,0.7268201300314086,0.42144421466083154,0.31,0,2.0294117647058822,0.6325187392964922,0.3674811415024742,0.0,0.021374056717520608,0.3674811415024742,331.281,1,1,1,0.02303055579007456,Hospitality,Large,0,13.737273,8.32562,0,12.939118194198793,12.71072525539031,0.10890000000000001,0.0961,2.3958355998246263,Early_Code,0,33,1980,4.682865644106216,-21.5,1.0401287284144427,68.54356060606061,0.4522671382387886,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.10265183917878529,22.77,14354.51724137931,8.539818008171203
24,2016,NonResidential,Mixed Use Property,The Rainier Club,820 4th Ave.,Seattle,WA,98104.0,0942000510,7,DOWNTOWN,47.60515,-122.33159,1907,1.0,5,57452,0,57452,"Office, Other, Other - Lodging/Residential, Restaurant, Social/Meeting Hall",Social/Meeting Hall,16442.0,66.0,137.1000061,280.7000122,285.0,7606084.5,7877219.0,1776201.875,1103397.125,3764791.0,20650.91211,2065091.0,False,Compliant,273.02,4.75,109,11490.4,0.0,5,1,Historic,11.4904,0.28618672979182624,0.7138132702081738,0.5914322290342271,0.47167790575536,0.66,0,0.3090909090909091,0.4949709669935957,0.2715051351322747,0.23352381570307298,0.03222135216220646,0.5050289508353477,57.452,1,1,1,0.023436437442574794,Other,Medium,0,6.262268,2.8726,0,10.95872250123467,10.95872250123467,1.1881000000000002,0.43560000000000004,6.022599805092617,Historic,1,109,1900,0.6462942026784559,54.5,0.6268630660120021,68.54356060606061,0.9628913265729048,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.3248502994011976,37.06,9575.333333333334,59.72503763172895
25,2016,NonResidential,Hotel,Arctic Club Seattle,700 3rd Ave,Seattle,WA,98104.0,0942000610,7,DOWNTOWN,47.60376,-122.33194,1916,1.0,10,104352,0,104352,Hotel,Hotel,104352.0,39.0,97.30000305,225.5,225.5,10154608.0,10154608.0,3430862.0,1731644.125,5908370.0,8153.759766,815376.0,False,Compliant,349.32,3.35,100,10435.2,0.0,1,0,Old,10.4352,1.0,0.0,1.0,0.4314856011086475,0.39,0,0.6039603960396039,0.5818412685157319,0.08029615717317695,0.33786257431109107,0.02965160033750195,0.418158731484268,104.352,1,1,1,0.024116326420079673,Hospitality,Medium,1,10.4352,1.04352,0,11.555534661493144,11.555534661493144,1.0,0.1521,3.375006102483589,Historic,1,100,1910,1.1738858984526601,45.5,0.9173802197802198,68.54356060606061,0.5689812384294438,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.13216424294268606,61.0,9486.545454545454,11.555534661493144
26,2016,NonResidential,Other,King County Courthouse,516 3RD AVE,Seattle,WA,98104.0,0942000860,7,DOWNTOWN,47.60265,-122.33051,1916,1.0,10,540360,0,540360,Courthouse,Courthouse,537150.0,76.0,87.5,182.6999969,186.6999969,44984468.0,47023088.0,0.0,7138872.5,24357833.0,206266.3125,20626631.0,False,Compliant,1265.29,2.34,100,54036.0,0.0,1,0,Old,54.036,0.9940595158783033,0.005940484121696676,0.9881896104598069,0.4581280698970827,0.76,0,0.2376237623762376,0.5414720698708719,0.45852784120954815,0.0,0.025926391793718667,0.45852784120954815,540.36,1,1,1,0.025916917254950222,Other,Mega,1,54.036,5.4036,0,13.199992713700011,13.199992713700011,1.0,0.5776,5.757578935715707,Historic,1,100,1910,6.078666284190811,45.5,2.5751048417842166,68.54356060606061,1.1087839518112237,1.0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.5970915312232677,24.0,49123.63636363636,13.199992713700011
27,2016,NonResidential,Other,King County Correctional Facility,500 5TH AVE,Seattle,WA,98104.0,0942001010,3,DOWNTOWN,47.60378,-122.32842,1985,1.0,19,385274,0,385274,Other,Other,385274.0,72.0,128.6000061,229.5,232.8999939,47859812.0,49539212.0,0.0,5351014.5,18257661.0,296021.5,29602150.0,False,Compliant,1699.45,4.41,31,20277.57894736842,0.0,1,1,Modern,20.27757894736842,1.0,0.0,1.0,0.54117645708061,0.72,0,0.875,0.3814820877273818,0.6185178913782612,0.0,0.03392589450622999,0.6185178913782612,385.274,1,1,0,0.02674944485405637,Other,Large,1,11.943494,3.85274,0,12.861712644003578,12.861712644003578,0.0961,0.5184,5.598010311135977,Early_Code,0,31,1980,4.334058912531146,-23.5,0.9663352529245338,68.54356060606061,1.0504269017158963,0.7,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,8.68,19263.7,3.987130919641109
28,2016,SPS-District K-12,K-12 School,Graham Hill Elementary,5149 S. Graham St.,Seattle,WA,98118.0,1102000138,2,SOUTHEAST,47.54576,-122.26853,1961,1.0,2,56228,0,56228,K-12 School,K-12 School,58916.0,95.0,29.10000038,60.70000076,64.59999847,1539478.5,1713623.5,0.0,274605.9063,936955.0,6025.229004,602523.0,True,Error - Correct Default Data,38.53,0.69,55,28114.0,0.0,1,0,Mature,28.114,1.0,0.0,1.1001814333818647,0.4299835264120679,0.95,1,0.08928571428571429,0.608618437997023,0.3913812372176682,0.0,0.022569060886527485,0.3913812372176682,56.228,9,0,0,0.11004481132702237,Education,Medium,1,3.09254,0.56228,55,10.937187917027094,10.937187917027094,0.30250000000000005,0.9025,8.685962124880684,Mid_Century,1,55,1960,1.1183642619885832,19.5,1.0103318778861876,75.78571428571429,1.2535344015080112,0.5,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.882164242942686,2.75,18742.666666666668,6.015453354364902
29,2016,NonResidential,Hotel,WATERTOWN HOTEL,4242 ROOSEVELT WAY NE,Seattle,WA,98105.0,1142000755,4,NORTHEAST,47.65959,-122.31755,2001,1.0,6,88592,30586,58006,"Hotel, Parking",Hotel,58006.0,84.0,63.29999924,148.0,148.5,3663534.5,3673186.75,0.0,664194.375,2266231.0,13973.03027,1397303.0,False,Compliant,90.01,1.02,15,14765.333333333334,0.34524562037204265,2,0,New,9.667666666666666,0.6547543796279574,0.34524562037204265,0.5478978360280679,0.4270270321621622,0.84,1,1.0,0.6185914176596399,0.3814084458601386,0.0,0.022070421883566265,0.3814084458601386,58.006,5,0,0,0.05035961278644107,Hospitality,Medium,0,1.32888,1.77184,15,11.391808126699964,10.968318971901319,0.0225,0.7055999999999999,7.373719699783386,Modern,0,15,2000,1.8053472448646886,-27.0,0.8499047619047618,68.03611111111111,1.2346384681337526,1.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0.707656116338751,2.4,12656.0,3.417542438009989
30,2016,NonResidential,University,Main Campus Center,1000 Lenora St.,Seattle,WA,98121.0,0660001420,7,DOWNTOWN,47.61816,-122.33629,1928,1.0,7,126593,0,126593,College/University,College/University,125000.0,72.0,97.5,173.0,180.0,11343686.0,12183313.0,0.0,1362096.75,4647474.0,66962.10938,6696211.0,False,Compliant,388.04,3.07,88,18084.714285714286,0.0,1,1,Old,18.084714285714288,0.9874163658338139,0.01258363416618613,0.9751494273652845,0.524277439017341,0.72,0,0.3146067415730337,0.40969698914444563,0.590302922700787,0.0,0.032515145870575045,0.590302922700787,126.593,4,1,1,0.013218763179656156,Education,Medium,1,11.140184,1.26593,0,11.748740394204184,11.748740394204184,0.7744,0.5184,6.128316533023285,Historic,1,88,1920,1.4240813548644742,33.5,0.5660376514845523,68.54356060606061,1.0504269017158963,0.7,1,0,False,False,False,False,False,True,True,False,False,False,False,False,False,1,0.459153122326775,24.64,15824.125,10.338891546899681
31,2016,NonResidential,Other,Seattle Honda,1015 & 1017 Olive Way,Seattle,WA,98101.0,0660001725,7,DOWNTOWN,47.615,-122.33081,1930,1.0,2,67224,0,67224,Automobile Dealership,Automobile Dealership,67224.0,72.0,19.5,61.20000076,61.20000076,1310236.625,1310236.625,0.0,384008.3125,1310236.0,0.0,0.0,False,Compliant,9.13,0.14,86,33612.0,0.0,1,1,Old,33.612,1.0,0.0,1.0,0.3186274470235807,0.72,0,0.3218390804597701,0.9999995229869261,0.0,0.0,0.0029999985689607785,0.0,67.224,1,1,1,0.019290673912540548,Other,Medium,1,5.781264,0.67224,0,11.115800481137065,11.115800481137065,0.7395999999999999,0.5184,6.477266313135096,Historic,1,86,1930,0.7562222634696185,31.5,1.6017918414029737,68.54356060606061,1.0504269017158963,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.459153122326775,24.08,22408.0,9.559588413777876
32,2016,NonResidential,Hotel,Homewood Suites,1011 Pike ST,Seattle,WA,98101.0,0660001832,7,EAST,47.61301,-122.32929,1991,1.0,8,158676,30301,128375,"Hotel, Parking, Retail Store, Swimming Pool",Hotel,112676.0,62.5,46.29999924,58.0,58.79999924,5328051.5,5424942.0,0.0,167733.5,572307.0,47557.44922,4755745.0,False,Compliant,256.57,1.62,25,19834.5,0.19096145604880385,4,1,New,16.046875,0.7101010864907106,0.2898989135092894,0.5882849330891542,0.7844827586206896,0.625,0,1.4423076923076923,0.10741393922337275,0.892586154619564,0.0,0.04762930801250701,0.892586154619564,128.375,1,0,1,0.02136586529958299,Hospitality,Large,0,3.9669,6.34704,0,11.974625968475259,11.762718736879195,0.0625,0.390625,5.21936970428465,Early_Code,0,25,1990,2.980838593327322,-24.0,1.4107142857142858,69.46643109540636,0.8997151431914135,0.7,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.2840034217279726,9.375,17630.666666666668,11.974625968475259
33,2016,NonResidential,Hotel,Marriott Springhill Suites (33),1800 Yale Ave,Seattle,WA,98101.0,0660002680,7,DOWNTOWN,47.61784,-122.32966,2001,1.0,10,171866,38281,133585,Hotel,Hotel,128909.0,57.0,86.69999695,181.1000061,180.6000061,11061916.0,11171407.0,0.0,1644403.75,5610706.0,54512.09766,5451210.0,False,Compliant,328.63,1.91,15,17186.6,0.22273748152630538,1,0,New,13.3585,0.7500552756217053,0.24994472437829474,0.6250552817324939,0.47377139790168127,0.57,0,2.6875,0.507209239339731,0.492790760660269,0.0,0.02763953803301345,0.492790760660269,133.585,1,1,1,0.01981931381253686,Hospitality,Large,0,2.57799,1.71866,0,12.054476200865153,11.80250074417462,0.0225,0.32489999999999997,4.728533952882091,Modern,0,15,2000,1.9333704559899656,-39.5,1.1743736263736264,68.54356060606061,0.8315879638584178,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.22989734816082122,6.45,15624.181818181818,1.8081714301297729
35,2016,NonResidential,Hotel,Hotel Five,2200 5th ave,Seattle,WA,98121.0,0697000170,7,DOWNTOWN,47.61558,-122.34186,1978,1.0,5,68410,16200,52210,Hotel,Hotel,47994.0,57.0,95.0,199.6999969,206.3000031,4456714.5,4557974.0,0.0,687675.625,2346349.0,21103.65039,2110365.0,False,Compliant,128.44,1.88,38,13682.0,0.2368074842859231,1,0,Modern,10.442,0.7015640988159626,0.2984359011840374,0.5812561718629823,0.46519781157793294,0.57,0,1.1025641025641026,0.5264750524180986,0.4735248353916321,0.0,0.026676241433010797,0.4735248353916321,52.21,4,1,1,0.008919641248392398,Hospitality,Medium,0,2.59958,0.6841,0,11.13328890939415,10.863048479640058,0.1444,0.32489999999999997,5.119780907859493,Mid_Century,1,38,1970,0.7695639212774693,-16.5,0.917978021978022,68.54356060606061,0.8315879638584178,1.0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.22989734816082122,16.34,11401.666666666666,4.230649785569777
36,2016,SPS-District K-12,K-12 School,Jane Addams Middle,11051 34th Ave. N.E.,Seattle,WA,98125.0,0752000170,5,NORTH,47.70994,-122.29301,1949,1.0,2,160645,0,160645,K-12 School,K-12 School,164229.0,75.0,47.5,68.09999847,75.69999695,6779173.0,7800349.5,0.0,570809.1875,1947601.0,48315.71875,4831572.0,True,Error - Correct Default Data,270.18,1.68,67,80322.5,0.0,1,0,Mature,80.3225,1.0,0.0,1.045615602903497,0.6064610891025766,0.75,0,0.36764705882352944,0.28729182748397186,0.7127081725160281,0.0,0.03863540862580141,0.7127081725160281,160.645,3,0,0,0.10567912613189541,Education,Large,1,10.763215,1.60645,0,11.986958465385595,11.986958465385595,0.4489000000000001,0.5625,6.256799855991443,Historic,1,67,1940,3.860266730746125,30.0,2.88654699656802,74.26666666666667,1.0098743267504489,0.5,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0.5786997433704021,16.75,53548.333333333336,8.031262171808349
38,2016,NonResidential,Small- and Mid-Sized Office,Good Shepherd Center,4649 Sunnyside Ave. N.,Seattle,WA,98070.0,0825049008,4,LAKE UNION,47.6641,-122.33118,1906,1.0,3,87262,0,87262,"K-12 School, Multifamily Housing, Office, Other - Entertainment/Public Assembly",Office,40943.0,73.0,69.80000305,106.5,115.9000015,4145920.5,4703690.0,0.0,396495.6875,1352843.0,27930.77148,2793077.0,False,Compliant,157.77,1.81,110,29087.333333333332,0.0,4,1,Historic,29.087333333333333,0.46919621370126746,0.5308037862987325,0.501897746500676,0.5774647887323944,0.73,0,0.24324324324324326,0.3263070288009623,0.6736928505985583,0.0,0.036684642168126474,0.6736928505985583,87.262,5,0,0,0.04721540426597737,Other,Medium,0,9.59882,3.49048,0,11.376681826100373,11.376681826100373,1.2100000000000002,0.5328999999999999,6.416633700041031,Historic,1,110,1900,1.0042408235368583,93.0,2.348625334750838,72.38020833333333,1.0085629992084624,0.7,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.548759623609923,29.700000000000003,21815.5,50.05740003484165
40,2016,NonResidential,Hotel,Silver Cloud University,5036 25th Ave NE,Seattle,WA,98105.0,0925049117,4,NORTHEAST,47.66583,-122.29965,1994,1.0,4,81871,0,81871,Hotel,Hotel,81871.0,29.0,82.19999695,162.5,164.8999939,6668568.5,6731281.5,0.0,884056.0,3016399.0,36521.69141,3652169.0,False,Compliant,215.0,2.63,22,20467.75,0.0,1,0,New,20.46775,1.0,0.0,1.0,0.5015384615384615,0.29,0,3.0869565217391304,0.45233081132779845,0.5476691136935911,0.0,0.030383455459743722,0.5476691136935911,81.871,5,0,0,0.0672304350722198,Hospitality,Medium,1,1.801162,0.81871,0,11.312912331044872,11.312912331044872,0.0484,0.0841,2.5634424762948314,Early_Code,0,22,1990,1.6683852298663189,-20.0,1.7993626373626372,68.03611111111111,0.4262442330461765,1.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0.0979469632164243,15.62,16374.2,2.4888407128298717
41,2016,NonResidential,Self-Storage Facility,08781-University Village,2746 Ne 45th St Suite 100,Seattle,WA,98105.0,0925049330,4,NORTHEAST,47.66172,-122.29598,1955,1.0,2,110356,0,110356,Self-Storage Facility,Self-Storage Facility,26225.0,72.0,12.39999962,35.20000076,35.5,318364.8125,326223.0938,0.0,82434.0,281265.0,371.0,37100.0,False,Compliant,3.93,0.04,61,55178.0,0.0,1,1,Mature,55.178,0.2376400014498532,0.7623599985501468,0.6376655376784661,0.34375000337357947,0.72,0,0.45161290322580644,0.8834676099765265,0.1165329789704696,0.0,0.008826650715364467,0.1165329789704696,110.356,5,0,0,0.06739518380418703,Storage,Medium,0,6.731716,1.10356,0,11.611475844199505,11.611475844199505,0.3721,0.5184,6.200762156859456,Mid_Century,1,61,1950,2.2488588196935115,19.0,2.8314923860472874,68.03611111111111,1.058261544114645,0.7,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.459153122326775,17.08,36785.333333333336,7.083000264961698
43,2016,Campus,Mixed Use Property,Plant 2 Site,7755 E MARGINAL WAY S,Seattle,WA,98108.0,0022000005,2,GREATER DUWAMISH,47.53493,-122.31788,1992,1.0,3,494835,0,494835,"Energy/Power Station, Laboratory, Manufacturing/Industrial Plant, Non-Refrigerated Warehouse, Office",Office,757027.0,8.0,233.1000061,388.2000122,400.2999878,448385312.0,471613856.0,0.0,44102076.0,150476283.0,2979090.0,297909000.0,False,Compliant,16870.98,34.09,24,164945.0,0.0,5,0,New,164.945,1.0,0.0,2.621212640813642,0.5710973465549005,0.08,0,3.68,0.3355959238022498,0.6644040115212337,0.0,0.036220200382032136,0.6644040115212337,494.835,0,0,0,0.09115613692999124,Other,Large,1,11.87604,24.74175,0,13.111981673523193,13.111981673523193,0.0576,0.0064,0.6101289796762199,Early_Code,0,24,1990,11.811313999283923,-28.0,8.998636115657392,61.92263610315186,0.1291934662903151,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0344311377245509,22.08,123708.75,15.734378008227832
46,2016,NonResidential,Warehouse,Seattle 11-13,3301 S NORFOLK ST,Seattle,WA,98118.0,0323049024,2,GREATER DUWAMISH,47.51138,-122.28875,1961,3.0,2,714095,0,714095,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Non-Refrigerated Warehouse,616000.0,60.0,45.79999924,145.8999939,143.8000031,44731160.0,44110016.0,0.0,13109951.0,44731153.0,0.0,0.0,False,Compliant,311.84,0.44,55,357047.5,0.0,3,1,Mature,357.0475,0.8626303222960531,0.13736967770394692,0.7630015012970786,0.31802606901959574,0.6,0,0.7142857142857143,0.9999998435095356,0.0,0.0,0.002999999530528607,0.0,238.03166666666667,9,0,0,0.12479373742299794,Storage,Mega,0,39.275225,21.42285,0,13.478772686065135,13.478772686065135,0.30250000000000005,0.36,4.45144386640115,Mid_Century,1,55,1960,17.044874089986873,3.0,11.539996767937945,61.92263610315186,0.9689509971773634,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,22.0,238031.66666666666,22.239974932007474
50,2016,SPS-District K-12,K-12 School,Lawton Elementary,4000 27th Ave. W.,Seattle,WA,98199.0,0369000400,7,MAGNOLIA / QUEEN ANNE,47.65671,-122.39047,1990,1.0,2,54986,0,54986,K-12 School,K-12 School,54986.0,97.0,32.79999924,77.80000305,83.19999695,1650279.25,1802471.375,0.0,356855.0,1217589.0,4326.897461,432690.0,False,Compliant,31.47,0.57,26,27493.0,0.0,1,0,Modern,27.493,1.0,0.0,1.0,0.3856040979936697,0.97,1,0.1111111111111111,0.7378078588820649,0.262191989628422,0.0,0.01610959902695256,0.262191989628422,54.986,2,0,1,0.05482821354010434,Education,Medium,1,1.429636,0.54986,26,10.914852072639958,10.914852072639958,0.06760000000000001,0.9409,8.886973396840435,Early_Code,0,26,1990,1.1886423329262097,-10.0,0.9880150216520224,71.91260162601625,1.3488595573895594,1.0,1,0,False,False,False,False,False,True,True,False,False,False,False,False,False,1,0.9195893926432849,0.78,18328.666666666668,2.837861538886389
